,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
235,,,,,,,,,dota_replay/Nethercore/20260513/,http://replay185.valve.net/570/8809219155_2089338254.dem.bz2,31.893917083740234,toDo,8809219155.0
236,,,,,,,,,dota_replay/Nethercore/20260513/,http://replay181.valve.net/570/8809161964_477460770.dem.bz2,39.38125991821289,toDo,8809161964.0
237,,,,,,,,,dota_replay/Nethercore/20260513/,http://replay182.valve.net/570/8809097851_824993773.dem.bz2,36.46186065673828,toDo,8809097851.0
238,,,,,,,,,dota_replay/Nethercore/20260513/,http://replay182.valve.net/570/8809060466_1714504338.dem.bz2,49.808738708496094,toDo,8809060466.0
239,,,,,,,,,dota_replay/Nethercore/20260513/,http://replay184.valve.net/570/8808378205_1557093288.dem.bz2,46.991111755371094,toDo,8808378205.0
240,,,,,,,,,dota_replay/Nethercore/20260512/,http://replay182.valve.net/570/8808291186_1843453634.dem.bz2,43.372517585754395,toDo,8808291186.0
241,,,,,,,,,dota_replay/Nethercore/20260512/,http://replay186.valve.net/570/8808207949_1577114715.dem.bz2,53.399457931518555,toDo,8808207949.0
242,,,,,,,,,dota_replay/Nethercore/20260512/,http://replay183.valve.net/570/8808149226_657563331.dem.bz2,30.43330669403076,toDo,8808149226.0
243,,,,,,,,,dota_replay/Nethercore/20260511/,http://replay182.valve.net/570/8806804217_1362646333.dem.bz2,44.77090644836426,toDo,8806804217.0
244,,,,,,,,,dota_replay/Nethercore/20260511/,http://replay182.valve.net/570/8806722439_1779633797.dem.bz2,72.60377216339111,toDo,8806722439.0
245,,,,,,,,,dota_replay/Nethercore/20260511/,http://replay185.valve.net/570/8806673885_313341829.dem.bz2,44.3592643737793,toDo,8806673885.0
