,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
58,58.0,58.0,D:dota_replay/Rune Eaters/20260324/,http://replay272.valve.net/570/8741026307_1323077487.dem.bz2,61.90767955780029,toDo,8741026307
59,59.0,59.0,D:dota_replay/Rune Eaters/20260324/,http://replay272.valve.net/570/8740961422_1748184396.dem.bz2,57.4399299621582,toDo,8740961422
60,60.0,60.0,D:dota_replay/Rune Eaters/20260323/,http://replay272.valve.net/570/8739802865_1196670883.dem.bz2,50.42845821380615,toDo,8739802865
61,61.0,61.0,D:dota_replay/Rune Eaters/20260323/,http://replay274.valve.net/570/8739720304_1438636301.dem.bz2,42.25823497772217,toDo,8739720304
62,62.0,62.0,D:dota_replay/Rune Eaters/20260322/,http://replay273.valve.net/570/8738568440_1347896029.dem.bz2,28.754040718078613,toDo,8738568440
63,63.0,63.0,D:dota_replay/Rune Eaters/20260322/,http://replay274.valve.net/570/8738513464_827342331.dem.bz2,50.77704048156738,toDo,8738513464
64,64.0,64.0,D:dota_replay/Rune Eaters/20260322/,http://replay273.valve.net/570/8738414954_363412882.dem.bz2,70.61128044128418,toDo,8738414954
65,65.0,65.0,D:dota_replay/Rune Eaters/20260322/,http://replay271.valve.net/570/8738216823_1064234419.dem.bz2,61.81552982330322,toDo,8738216823
66,66.0,66.0,D:dota_replay/Rune Eaters/20260321/,http://replay273.valve.net/570/8738132472_681753605.dem.bz2,71.77030277252197,toDo,8738132472
67,67.0,67.0,D:dota_replay/Rune Eaters/20260321/,http://replay273.valve.net/570/8737993354_1546996806.dem.bz2,54.7957763671875,toDo,8737993354
68,68.0,68.0,D:dota_replay/Rune Eaters/20260321/,http://replay273.valve.net/570/8737877182_1369722729.dem.bz2,54.43467044830322,toDo,8737877182
69,69.0,69.0,D:dota_replay/Rune Eaters/20260321/,http://replay274.valve.net/570/8737799816_1205659745.dem.bz2,47.22063827514648,toDo,8737799816
70,70.0,70.0,D:dota_replay/Rune Eaters/20260321/,http://replay274.valve.net/570/8737736483_962877724.dem.bz2,43.27072811126709,toDo,8737736483
71,71.0,71.0,D:dota_replay/Rune Eaters/20260320/,http://replay274.valve.net/570/8736669742_1799855734.dem.bz2,41.349677085876465,toDo,8736669742
72,72.0,72.0,D:dota_replay/Rune Eaters/20260320/,http://replay273.valve.net/570/8736567199_413773497.dem.bz2,49.8293514251709,toDo,8736567199
73,73.0,73.0,D:dota_replay/Rune Eaters/20260320/,http://replay184.valve.net/570/8735488686_754301123.dem.bz2,41.87960338592529,toDo,8735488686
74,74.0,74.0,D:dota_replay/Rune Eaters/20260319/,http://replay182.valve.net/570/8735382978_828678547.dem.bz2,47.203816413879395,toDo,8735382978
75,75.0,75.0,D:dota_replay/Rune Eaters/20260319/,http://replay273.valve.net/570/8735130980_116093333.dem.bz2,49.59313106536865,toDo,8735130980
76,76.0,76.0,D:dota_replay/Rune Eaters/20260319/,http://replay273.valve.net/570/8735070981_692461768.dem.bz2,46.56729888916016,toDo,8735070981
77,77.0,77.0,D:dota_replay/Rune Eaters/20260318/,http://replay271.valve.net/570/8733958096_1090463640.dem.bz2,75.16522407531738,toDo,8733958096
78,78.0,78.0,D:dota_replay/Rune Eaters/20260318/,http://replay274.valve.net/570/8733877695_2107118804.dem.bz2,96.80116081237792,toDo,8733877695
79,79.0,79.0,D:dota_replay/Rune Eaters/20260318/,http://replay273.valve.net/570/8733812951_1000428811.dem.bz2,73.61075973510742,toDo,8733812951
80,80.0,80.0,D:dota_replay/Rune Eaters/20260318/,http://replay185.valve.net/570/8733046298_1963566054.dem.bz2,43.68281078338623,toDo,8733046298
81,81.0,81.0,D:dota_replay/Rune Eaters/20260317/,http://replay184.valve.net/570/8732921715_2022089130.dem.bz2,67.07385158538818,toDo,8732921715
82,82.0,82.0,D:dota_replay/Rune Eaters/20260317/,http://replay271.valve.net/570/8732684200_584116660.dem.bz2,57.010990142822266,toDo,8732684200
83,83.0,83.0,D:dota_replay/Rune Eaters/20260317/,http://replay271.valve.net/570/8732591809_1339133705.dem.bz2,82.45491123199463,toDo,8732591809
84,84.0,84.0,D:dota_replay/Rune Eaters/20260317/,http://replay273.valve.net/570/8731830862_459902217.dem.bz2,65.5621747970581,toDo,8731830862
85,85.0,85.0,D:dota_replay/Rune Eaters/20260317/,http://replay272.valve.net/570/8731745786_71791617.dem.bz2,76.57547283172607,toDo,8731745786
86,86.0,86.0,D:dota_replay/Rune Eaters/20260316/,http://replay274.valve.net/570/8731472392_663909894.dem.bz2,59.08173942565918,toDo,8731472392
87,87.0,87.0,D:dota_replay/Rune Eaters/20260316/,http://replay273.valve.net/570/8731381290_508243437.dem.bz2,60.600040435791016,toDo,8731381290
88,88.0,88.0,D:dota_replay/Rune Eaters/20260226/,http://replay272.valve.net/570/8706360526_971189470.dem.bz2,68.90558433532715,toDo,8706360526
89,89.0,89.0,D:dota_replay/Rune Eaters/20260226/,http://replay272.valve.net/570/8706289761_1857466446.dem.bz2,65.33182144165039,toDo,8706289761
90,90.0,90.0,D:dota_replay/Rune Eaters/20260226/,http://replay273.valve.net/570/8706211677_510974961.dem.bz2,48.87524127960205,toDo,8706211677
91,91.0,91.0,D:dota_replay/Rune Eaters/20260224/,http://replay272.valve.net/570/8704663348_126405168.dem.bz2,55.70458793640137,toDo,8704663348
92,92.0,92.0,D:dota_replay/Rune Eaters/20260224/,http://replay274.valve.net/570/8704551175_368367214.dem.bz2,63.319801330566406,toDo,8704551175
93,93.0,93.0,D:dota_replay/Rune Eaters/20260224/,http://replay272.valve.net/570/8703689735_275585787.dem.bz2,60.490400314331055,toDo,8703689735
94,94.0,94.0,D:dota_replay/Rune Eaters/20260224/,http://replay273.valve.net/570/8703580885_1670267233.dem.bz2,104.4359645843506,toDo,8703580885
95,95.0,95.0,D:dota_replay/Rune Eaters/20260224/,http://replay273.valve.net/570/8703497825_1716178251.dem.bz2,54.07106113433838,toDo,8703497825
96,96.0,96.0,D:dota_replay/Rune Eaters/20260221/,http://replay271.valve.net/570/8698955522_911321261.dem.bz2,47.11612129211426,toDo,8698955522
97,97.0,97.0,D:dota_replay/Rune Eaters/20260221/,http://replay271.valve.net/570/8698875402_1816480760.dem.bz2,45.09130001068115,toDo,8698875402
98,98.0,98.0,D:dota_replay/Rune Eaters/20260221/,http://replay274.valve.net/570/8698761656_12471513.dem.bz2,65.87070178985596,toDo,8698761656
99,99.0,99.0,D:dota_replay/Rune Eaters/20260211/,http://replay272.valve.net/570/8685790797_542503833.dem.bz2,68.148268699646,toDo,8685790797
100,100.0,100.0,D:dota_replay/Rune Eaters/20260211/,http://replay273.valve.net/570/8685674882_701023762.dem.bz2,75.31425476074219,toDo,8685674882
101,101.0,101.0,D:dota_replay/Rune Eaters/20260210/,http://replay272.valve.net/570/8684862162_1934397641.dem.bz2,52.6322135925293,toDo,8684862162
102,102.0,102.0,D:dota_replay/Rune Eaters/20260210/,http://replay274.valve.net/570/8684822182_542999984.dem.bz2,57.97296905517578,toDo,8684822182
103,103.0,103.0,D:dota_replay/Rune Eaters/20260210/,http://replay272.valve.net/570/8684757326_1836976128.dem.bz2,62.75380611419678,toDo,8684757326
104,104.0,104.0,D:dota_replay/Rune Eaters/20260203/,http://replay272.valve.net/570/8676153273_1784744701.dem.bz2,56.10639476776123,toDo,8676153273
105,105.0,105.0,D:dota_replay/Rune Eaters/20260203/,http://replay273.valve.net/570/8676027744_302393383.dem.bz2,57.034650802612305,toDo,8676027744
106,106.0,106.0,D:dota_replay/Rune Eaters/20260202/,http://replay274.valve.net/570/8674640513_226899472.dem.bz2,64.23908424377441,toDo,8674640513
107,107.0,107.0,D:dota_replay/Rune Eaters/20260202/,http://replay272.valve.net/570/8674585153_857537861.dem.bz2,54.42961215972901,toDo,8674585153
108,108.0,108.0,D:dota_replay/Rune Eaters/20260202/,http://replay274.valve.net/570/8674524226_490417692.dem.bz2,61.20137977600098,toDo,8674524226
109,109.0,,D:dota_replay/Rune Eaters/20260511/,http://replay272.valve.net/570/8806046507_1565682979.dem.bz2,47.493000984191895,toDo,8806046507
110,110.0,,D:dota_replay/Rune Eaters/20260511/,http://replay274.valve.net/570/8805973938_314839860.dem.bz2,46.69222068786621,toDo,8805973938
111,111.0,,D:dota_replay/Rune Eaters/20260510/,http://replay273.valve.net/570/8805527012_266140745.dem.bz2,60.95309352874756,toDo,8805527012
112,112.0,,D:dota_replay/Rune Eaters/20260510/,http://replay273.valve.net/570/8805420921_402813668.dem.bz2,50.17598056793213,toDo,8805420921
113,113.0,,D:dota_replay/Rune Eaters/20260509/,http://replay272.valve.net/570/8802846903_204935811.dem.bz2,39.1365270614624,toDo,8802846903
114,114.0,,D:dota_replay/Rune Eaters/20260508/,http://replay272.valve.net/570/8802758209_1235488950.dem.bz2,49.20008563995361,toDo,8802758209
115,115.0,,D:dota_replay/Rune Eaters/20260505/,http://replay274.valve.net/570/8798178494_1926329946.dem.bz2,67.5914249420166,toDo,8798178494
116,116.0,,D:dota_replay/Rune Eaters/20260505/,http://replay274.valve.net/570/8798110673_1127982236.dem.bz2,45.353837966918945,toDo,8798110673
117,117.0,,D:dota_replay/Rune Eaters/20260502/,http://replay274.valve.net/570/8794076551_1461312083.dem.bz2,78.92749500274658,toDo,8794076551
118,118.0,,D:dota_replay/Rune Eaters/20260502/,http://replay274.valve.net/570/8793963808_283156008.dem.bz2,78.52315998077393,toDo,8793963808
119,119.0,,D:dota_replay/Rune Eaters/20260429/,http://replay273.valve.net/570/8791006088_1893409069.dem.bz2,66.71799755096436,toDo,8791006088
120,120.0,,D:dota_replay/Rune Eaters/20260429/,http://replay273.valve.net/570/8790917726_275083107.dem.bz2,67.6751823425293,toDo,8790917726
121,121.0,,D:dota_replay/Rune Eaters/20260429/,http://replay272.valve.net/570/8790829825_562626300.dem.bz2,57.21635627746582,toDo,8790829825
122,122.0,,D:dota_replay/Rune Eaters/20260429/,http://replay272.valve.net/570/8790053313_1729980725.dem.bz2,75.02459335327148,toDo,8790053313
123,123.0,,D:dota_replay/Rune Eaters/20260429/,http://replay273.valve.net/570/8789997264_1950194537.dem.bz2,48.81024360656738,toDo,8789997264
124,124.0,,D:dota_replay/Rune Eaters/20260428/,http://replay273.valve.net/570/8789888888_1254879095.dem.bz2,59.34217643737793,toDo,8789888888
