,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
12,12.0,12.0,12.0,12.0,D:dota_replay/HEROIC/20260420/,http://replay193.valve.net/570/8778162915_908296339.dem.bz2,107.40434741973876,toDo,8778162915
13,13.0,13.0,13.0,13.0,D:dota_replay/HEROIC/20260419/,http://replay193.valve.net/570/8776815882_977221770.dem.bz2,63.08360958099365,toDo,8776815882
14,14.0,14.0,14.0,14.0,D:dota_replay/HEROIC/20260419/,http://replay191.valve.net/570/8776679266_335686605.dem.bz2,134.8858404159546,toDo,8776679266
15,15.0,15.0,15.0,15.0,D:dota_replay/HEROIC/20260418/,http://replay192.valve.net/570/8776583882_899001562.dem.bz2,71.91420650482178,toDo,8776583882
16,16.0,16.0,16.0,16.0,D:dota_replay/HEROIC/20260415/,http://replay346.valve.net/570/8772062569_1284752226.dem.bz2,112.48830509185792,toDo,8772062569
17,17.0,17.0,17.0,17.0,D:dota_replay/HEROIC/20260415/,http://replay346.valve.net/570/8772012963_1010817970.dem.bz2,124.98425769805908,toDo,8772012963
18,18.0,18.0,18.0,18.0,D:dota_replay/HEROIC/20260415/,http://replay346.valve.net/570/8771982857_1577724455.dem.bz2,58.22754859924317,toDo,8771982857
19,19.0,19.0,19.0,19.0,D:dota_replay/HEROIC/20260415/,http://replay346.valve.net/570/8771948020_631228012.dem.bz2,56.1981143951416,toDo,8771948020
20,20.0,20.0,20.0,20.0,D:dota_replay/HEROIC/20260415/,http://replay346.valve.net/570/8771903245_653460477.dem.bz2,60.26112747192383,toDo,8771903245
21,21.0,21.0,21.0,21.0,D:dota_replay/HEROIC/20260414/,http://replay346.valve.net/570/8770837839_283702856.dem.bz2,82.13374900817871,toDo,8770837839
22,22.0,22.0,22.0,22.0,D:dota_replay/HEROIC/20260414/,http://replay346.valve.net/570/8770803860_1174410726.dem.bz2,75.78836441040039,toDo,8770803860
23,23.0,23.0,23.0,23.0,D:dota_replay/HEROIC/20260414/,http://replay346.valve.net/570/8770764646_605588221.dem.bz2,53.93942165374756,toDo,8770764646
24,24.0,24.0,24.0,24.0,D:dota_replay/HEROIC/20260413/,http://replay346.valve.net/570/8769558261_1468770124.dem.bz2,54.6884822845459,toDo,8769558261
25,25.0,25.0,25.0,25.0,D:dota_replay/HEROIC/20260413/,http://replay346.valve.net/570/8769531082_148627734.dem.bz2,35.804320335388184,toDo,8769531082
26,26.0,26.0,26.0,26.0,D:dota_replay/HEROIC/20260413/,http://replay346.valve.net/570/8769491328_1469738941.dem.bz2,60.1102991104126,toDo,8769491328
27,27.0,27.0,27.0,27.0,D:dota_replay/HEROIC/20260413/,http://replay346.valve.net/570/8769392037_1960677344.dem.bz2,36.981900215148926,toDo,8769392037
28,28.0,28.0,28.0,28.0,D:dota_replay/HEROIC/20260413/,http://replay346.valve.net/570/8769341364_413962458.dem.bz2,59.46617126464844,toDo,8769341364
29,29.0,29.0,29.0,29.0,D:dota_replay/HEROIC/20260410/,http://replay271.valve.net/570/8764502762_1268711138.dem.bz2,65.88836479187012,toDo,8764502762
30,30.0,30.0,30.0,30.0,D:dota_replay/HEROIC/20260409/,http://replay274.valve.net/570/8764351266_804925143.dem.bz2,65.88135242462158,toDo,8764351266
31,31.0,31.0,31.0,31.0,D:dota_replay/HEROIC/20260409/,http://replay273.valve.net/570/8763493227_1556947213.dem.bz2,66.39831829071045,toDo,8763493227
32,32.0,32.0,32.0,32.0,D:dota_replay/HEROIC/20260409/,http://replay271.valve.net/570/8763405558_655185687.dem.bz2,60.474138259887695,toDo,8763405558
