,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
43,43.0,43.0,43.0,43.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8772062569_1284752226.dem.bz2,112.48830509185792,toDo,8772062569
44,44.0,44.0,44.0,44.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8772012963_1010817970.dem.bz2,124.98425769805908,toDo,8772012963
45,45.0,45.0,45.0,45.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8771982857_1577724455.dem.bz2,58.22754859924317,toDo,8771982857
46,46.0,46.0,46.0,46.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8771948020_631228012.dem.bz2,56.1981143951416,toDo,8771948020
47,47.0,47.0,47.0,47.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8771903245_653460477.dem.bz2,60.26112747192383,toDo,8771903245
48,48.0,48.0,48.0,48.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8771808831_1140888831.dem.bz2,60.70123291015625,toDo,8771808831
49,49.0,49.0,49.0,49.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8771720467_1256731129.dem.bz2,72.18159103393555,toDo,8771720467
50,50.0,50.0,50.0,50.0,D:dota_replay/SouthAmericaRejects/20260415/,http://replay346.valve.net/570/8771661539_1256491798.dem.bz2,33.96437358856201,toDo,8771661539
51,51.0,51.0,51.0,51.0,D:dota_replay/SouthAmericaRejects/20260414/,http://replay346.valve.net/570/8770837839_283702856.dem.bz2,82.13374900817871,toDo,8770837839
52,52.0,52.0,52.0,52.0,D:dota_replay/SouthAmericaRejects/20260414/,http://replay346.valve.net/570/8770803860_1174410726.dem.bz2,75.78836441040039,toDo,8770803860
53,53.0,53.0,53.0,53.0,D:dota_replay/SouthAmericaRejects/20260414/,http://replay346.valve.net/570/8770764646_605588221.dem.bz2,53.93942165374756,toDo,8770764646
54,54.0,54.0,54.0,54.0,D:dota_replay/SouthAmericaRejects/20260413/,http://replay251.valve.net/570/8769546271_496612910.dem.bz2,56.89683151245117,toDo,8769546271
55,55.0,55.0,55.0,55.0,D:dota_replay/SouthAmericaRejects/20260413/,http://replay412.valve.net/570/8769520059_52568604.dem.bz2,40.51884937286377,toDo,8769520059
56,56.0,56.0,56.0,56.0,D:dota_replay/SouthAmericaRejects/20260413/,http://replay381.valve.net/570/8769490573_987562053.dem.bz2,40.40105628967285,toDo,8769490573
57,57.0,57.0,57.0,57.0,D:dota_replay/SouthAmericaRejects/20260413/,http://replay346.valve.net/570/8769136722_1621531492.dem.bz2,34.30726432800293,toDo,8769136722
58,58.0,58.0,58.0,58.0,D:dota_replay/SouthAmericaRejects/20260413/,http://replay346.valve.net/570/8769049388_1497205735.dem.bz2,56.62625980377197,toDo,8769049388
59,59.0,59.0,59.0,,D:dota_replay/SouthAmericaRejects/20260501/,http://replay272.valve.net/570/8793794280_1018614670.dem.bz2,95.95805931091309,toDo,8793794280
60,60.0,60.0,60.0,,D:dota_replay/SouthAmericaRejects/20260501/,http://replay272.valve.net/570/8793716970_1169436777.dem.bz2,64.74728584289551,toDo,8793716970
61,61.0,61.0,61.0,,D:dota_replay/SouthAmericaRejects/20260501/,http://replay271.valve.net/570/8793618463_90830645.dem.bz2,77.69350337982178,toDo,8793618463
62,62.0,62.0,62.0,,D:dota_replay/SouthAmericaRejects/20260501/,http://replay272.valve.net/570/8792449979_932252198.dem.bz2,70.55445671081543,toDo,8792449979
63,63.0,63.0,63.0,,D:dota_replay/SouthAmericaRejects/20260430/,http://replay274.valve.net/570/8792371413_288497060.dem.bz2,48.484923362731934,toDo,8792371413
64,64.0,64.0,64.0,,D:dota_replay/SouthAmericaRejects/20260430/,http://replay273.valve.net/570/8792168549_973258587.dem.bz2,59.56002426147461,toDo,8792168549
65,65.0,65.0,65.0,,D:dota_replay/SouthAmericaRejects/20260430/,http://replay274.valve.net/570/8792086381_1108266105.dem.bz2,65.98542881011963,toDo,8792086381
66,66.0,66.0,66.0,,D:dota_replay/SouthAmericaRejects/20260429/,http://replay272.valve.net/570/8791002448_2138280976.dem.bz2,82.54206371307373,toDo,8791002448
67,67.0,67.0,67.0,,D:dota_replay/SouthAmericaRejects/20260429/,http://replay272.valve.net/570/8790876969_815640390.dem.bz2,144.40921211242676,toDo,8790876969
68,68.0,68.0,68.0,,D:dota_replay/SouthAmericaRejects/20260428/,http://replay272.valve.net/570/8789856926_2032089866.dem.bz2,65.50189304351807,toDo,8789856926
69,69.0,69.0,69.0,,D:dota_replay/SouthAmericaRejects/20260428/,http://replay272.valve.net/570/8789785937_1012860495.dem.bz2,60.46337985992432,toDo,8789785937
70,70.0,70.0,70.0,,D:dota_replay/SouthAmericaRejects/20260428/,http://replay272.valve.net/570/8789702838_389150578.dem.bz2,69.53969478607178,toDo,8789702838
