,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
36,36.0,36.0,36.0,36.0,D:dota_replay/Nigma Galaxy/20260408/,http://replay274.valve.net/570/8762810886_454577052.dem.bz2,94.137131690979,toDo,8762810886
37,37.0,37.0,37.0,37.0,D:dota_replay/Nigma Galaxy/20260408/,http://replay271.valve.net/570/8762007038_266862807.dem.bz2,67.31224155426025,toDo,8762007038
38,38.0,38.0,38.0,38.0,D:dota_replay/Nigma Galaxy/20260407/,http://replay271.valve.net/570/8761895154_932732352.dem.bz2,73.02618217468262,toDo,8761895154
39,39.0,39.0,39.0,39.0,D:dota_replay/Nigma Galaxy/20260407/,http://replay274.valve.net/570/8760877821_245810357.dem.bz2,51.20351791381836,toDo,8760877821
40,40.0,40.0,40.0,40.0,D:dota_replay/Nigma Galaxy/20260407/,http://replay274.valve.net/570/8760782649_1299943748.dem.bz2,64.082444190979,toDo,8760782649
41,41.0,41.0,41.0,41.0,D:dota_replay/Nigma Galaxy/20260406/,http://replay273.valve.net/570/8759332195_1337063960.dem.bz2,73.60429859161377,toDo,8759332195
42,42.0,42.0,42.0,42.0,D:dota_replay/Nigma Galaxy/20260406/,http://replay274.valve.net/570/8759237219_343314998.dem.bz2,72.0368299484253,toDo,8759237219
43,43.0,43.0,43.0,43.0,D:dota_replay/Nigma Galaxy/20260405/,http://replay274.valve.net/570/8759107304_337851372.dem.bz2,60.508193016052246,toDo,8759107304
44,44.0,44.0,44.0,44.0,D:dota_replay/Nigma Galaxy/20260404/,http://replay271.valve.net/570/8757309458_1302992737.dem.bz2,50.685425758361816,toDo,8757309458
45,45.0,45.0,45.0,45.0,D:dota_replay/Nigma Galaxy/20260404/,http://replay273.valve.net/570/8757219877_180798190.dem.bz2,59.89836406707764,toDo,8757219877
46,46.0,46.0,46.0,46.0,D:dota_replay/Nigma Galaxy/20260404/,http://replay273.valve.net/570/8757142614_1592769043.dem.bz2,66.00536727905273,toDo,8757142614
47,47.0,47.0,47.0,47.0,D:dota_replay/Nigma Galaxy/20260326/,http://replay272.valve.net/570/8743542356_1048314875.dem.bz2,149.92037200927734,toDo,8743542356
48,48.0,48.0,48.0,48.0,D:dota_replay/Nigma Galaxy/20260325/,http://replay274.valve.net/570/8743439281_22604513.dem.bz2,113.10850524902344,toDo,8743439281
49,49.0,49.0,49.0,49.0,D:dota_replay/Nigma Galaxy/20260325/,http://replay272.valve.net/570/8742507954_217576000.dem.bz2,73.00766658782959,toDo,8742507954
50,50.0,50.0,50.0,50.0,D:dota_replay/Nigma Galaxy/20260325/,http://replay273.valve.net/570/8742432204_1030179745.dem.bz2,89.20294952392578,toDo,8742432204
51,51.0,51.0,51.0,51.0,D:dota_replay/Nigma Galaxy/20260325/,http://replay271.valve.net/570/8742334442_826235957.dem.bz2,96.8660488128662,toDo,8742334442
52,52.0,52.0,52.0,52.0,D:dota_replay/Nigma Galaxy/20260325/,http://replay272.valve.net/570/8742266886_644072361.dem.bz2,78.60530853271484,toDo,8742266886
53,53.0,53.0,53.0,53.0,D:dota_replay/Nigma Galaxy/20260324/,http://replay272.valve.net/570/8741330468_1238160408.dem.bz2,130.78891277313232,toDo,8741330468
54,54.0,54.0,54.0,54.0,D:dota_replay/Nigma Galaxy/20260324/,http://replay273.valve.net/570/8741280965_903094477.dem.bz2,113.66107845306396,toDo,8741280965
55,55.0,55.0,55.0,55.0,D:dota_replay/Nigma Galaxy/20260324/,http://replay271.valve.net/570/8741190380_1435002589.dem.bz2,115.63376140594482,toDo,8741190380
56,56.0,56.0,56.0,56.0,D:dota_replay/Nigma Galaxy/20260324/,http://replay273.valve.net/570/8741100522_569104849.dem.bz2,165.6270236968994,toDo,8741100522
57,57.0,57.0,57.0,57.0,D:dota_replay/Nigma Galaxy/20260323/,http://replay273.valve.net/570/8740097396_889529345.dem.bz2,170.73397541046145,toDo,8740097396
58,58.0,58.0,58.0,58.0,D:dota_replay/Nigma Galaxy/20260323/,http://replay273.valve.net/570/8740039655_1217177988.dem.bz2,133.46070289611816,toDo,8740039655
